id,url,foreign_landing_url,title,creator,creator_url,license,license_version,license_url,source,attribution,is_table,eye_level,verdict
d84005c9-2d7c-42c9-a7bc-2588016fd8e7,https://upload.wikimedia.org/wikipedia/commons/3/3a/Maldives_Open_2023_Final_-_Johann_Chua.jpg,https://commons.wikimedia.org/w/index.php?curid=133761403,Maldives Open 2023 Final - Johann Chua,"The President's Office, Maldives",,by,4.0,https://creativecommons.org/licenses/by/4.0/,wikimedia,"""Maldives Open 2023 Final - Johann Chua"" by The President's Office, Maldives is licensed under CC BY 4.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/4.0/.",,,unscored
d91fa169-e887-465f-b295-e7fd4238e21a,https://upload.wikimedia.org/wikipedia/commons/d/d0/Czechia-France_pools_game_at_the_2026_Olympics_08.jpg,https://commons.wikimedia.org/w/index.php?curid=184234304,Czechia-France pools game at the 2026 Olympics 08,Alex Sirac,https://commons.wikimedia.org/wiki/User:Exilexi,by,4.0,https://creativecommons.org/licenses/by/4.0/,wikimedia,"""Czechia-France pools game at the 2026 Olympics 08"" by Alex Sirac is licensed under CC BY 4.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/4.0/.",,,unscored
d9f3c7c2-8cca-45fd-897c-2f70c237352f,https://upload.wikimedia.org/wikipedia/commons/7/70/Rob_Hawkins.jpg,https://commons.wikimedia.org/w/index.php?curid=22877483,Rob Hawkins,Graham Wilson from United Kingdom,https://www.flickr.com/people/90037599@N05,by,2.0,https://creativecommons.org/licenses/by/2.0/,wikimedia,"""Rob Hawkins"" by Graham Wilson from United Kingdom is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/.",,,unscored
da844133-79fd-4e67-aa2d-20324b81e347,https://upload.wikimedia.org/wikipedia/commons/e/ed/Billiards_table_1.JPG,https://commons.wikimedia.org/w/index.php?curid=31443693,Billiards table 1,MarkBuckawicki,https://commons.wikimedia.org/wiki/User:MarkBuckawicki,cc0,1.0,https://creativecommons.org/publicdomain/zero/1.0/deed.en/,wikimedia,"""Billiards table 1"" by MarkBuckawicki is marked with CC0 1.0. To view the terms, visit https://creativecommons.org/publicdomain/zero/1.0/deed.en/.",,,unscored
dc0d42c2-cc25-4500-a7db-3586075cb4e4,https://upload.wikimedia.org/wikipedia/commons/c/c9/MC2008_M16_121_-_Alex_Lely.JPG,https://commons.wikimedia.org/w/index.php?curid=5713946,MC2008 M16 121 - Alex Lely,Christian Werner; upload by Tmv23,http://www.bulle-benson.de/impressum.htm,by,3.0,https://creativecommons.org/licenses/by/3.0/,wikimedia,"""MC2008 M16 121 - Alex Lely"" by Christian Werner; upload by Tmv23 is licensed under CC BY 3.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/3.0/.",,,unscored
dcd858d9-ca0e-4e02-a2d4-43165e5d5fd6,https://upload.wikimedia.org/wikipedia/commons/9/93/Pool_Time_033_366_%2849485782541%29.jpg,https://commons.wikimedia.org/w/index.php?curid=91254134,Pool Time 033 366 (49485782541),"Camera Eye Photography from Oshawa, Canada",https://www.flickr.com/people/22605449@N06,by,2.0,https://creativecommons.org/licenses/by/2.0/,wikimedia,"""Pool Time 033 366 (49485782541)"" by Camera Eye Photography from Oshawa, Canada is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/.",,,unscored
dd6b3f78-f59f-436a-9ae2-414d29f55eca,https://upload.wikimedia.org/wikipedia/commons/b/b0/Renee_pool_shot.jpg,https://commons.wikimedia.org/w/index.php?curid=156118177,Renee pool shot,CRSchulte13,https://commons.wikimedia.org/w/index.php?title=User:CRSchulte13&action=edit&redlink=1,by-sa,4.0,https://creativecommons.org/licenses/by-sa/4.0/,wikimedia,"""Renee pool shot"" by CRSchulte13 is licensed under CC BY-SA 4.0. To view a copy of this license, visit https://creativecommons.org/licenses/by-sa/4.0/.",,,unscored
dd89df0c-492a-4890-8418-dcc0df17a2bf,https://upload.wikimedia.org/wikipedia/commons/4/47/Billiard_table1.JPG,https://commons.wikimedia.org/w/index.php?curid=14843309,Billiard table1,RanjithSiji,,by-sa,3.0,https://creativecommons.org/licenses/by-sa/3.0/,wikimedia,"""Billiard table1"" by RanjithSiji is licensed under CC BY-SA 3.0. To view a copy of this license, visit https://creativecommons.org/licenses/by-sa/3.0/.",,,unscored
dd8a194a-81f6-4d83-a54a-84482709d450,https://upload.wikimedia.org/wikipedia/commons/a/a6/Pool_Hall_Path_-_geograph.org.uk_-_6881654.jpg,https://commons.wikimedia.org/w/index.php?curid=154239797,Pool Hall Path - geograph.org.uk - 6881654,Gordon Griffiths,https://www.geograph.org.uk/profile/11160,by-sa,2.0,https://creativecommons.org/licenses/by-sa/2.0/,wikimedia,"""Pool Hall Path - geograph.org.uk - 6881654"" by Gordon Griffiths is licensed under CC BY-SA 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by-sa/2.0/.",,,unscored
df220977-ffd9-4829-8148-f6ea84817127,https://upload.wikimedia.org/wikipedia/commons/1/10/Postbox_on_the_corner_of_North_Road_%26_Poole_Hall_Road%2C_Ellesmere_Port.jpg,https://commons.wikimedia.org/w/index.php?curid=20125766,"Postbox on the corner of North Road & Poole Hall Road, Ellesmere Port",Rept0n1x,https://commons.wikimedia.org/wiki/User:Rept0n1x,by-sa,3.0,https://creativecommons.org/licenses/by-sa/3.0/,wikimedia,"""Postbox on the corner of North Road & Poole Hall Road, Ellesmere Port"" by Rept0n1x is licensed under CC BY-SA 3.0. To view a copy of this license, visit https://creativecommons.org/licenses/by-sa/3.0/.",,,unscored
df9d2d6e-af82-46b3-8b7b-97e74f4f3b63,https://upload.wikimedia.org/wikipedia/commons/d/db/Ventnor_play_pool_and_somewhere_nice_to_sit_eat_and_watch_-_panoramio.jpg,https://commons.wikimedia.org/w/index.php?curid=56180541,File:Ventnor play pool and somewhere nice to sit eat and watch - panoramio.jpg,cowbridgeguide.co.uk,https://web.archive.org/web/20161026035040/http://www.panoramio.com/user/1671519?with_photo_id=84872938,by,3.0,https://creativecommons.org/licenses/by/3.0/,wikimedia,"""File:Ventnor play pool and somewhere nice to sit eat and watch - panoramio.jpg"" by cowbridgeguide.co.uk is licensed under CC BY 3.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/3.0/.",,,unscored
e36453c0-18c4-4c7c-9453-da9b8aa53b11,https://upload.wikimedia.org/wikipedia/commons/6/64/Tom_Homer.jpg,https://commons.wikimedia.org/w/index.php?curid=22877462,Tom Homer,Graham Wilson from United Kingdom,https://www.flickr.com/people/90037599@N05,by,2.0,https://creativecommons.org/licenses/by/2.0/,wikimedia,"""Tom Homer"" by Graham Wilson from United Kingdom is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/.",,,unscored
e4a8af49-d9fb-4532-803b-7d5761379f71,https://upload.wikimedia.org/wikipedia/commons/7/77/Serendipity_-_Urgent_Taxis_-_The_Bridge_Pool_Hall%2C_Omagh_-_geograph.org.uk_-_5559137.jpg,https://commons.wikimedia.org/w/index.php?curid=139102748,"Serendipity - Urgent Taxis - The Bridge Pool Hall, Omagh - geograph.org.uk - 5559137",Kenneth Allen,https://www.geograph.org.uk/profile/2282,by-sa,2.0,https://creativecommons.org/licenses/by-sa/2.0/,wikimedia,"""Serendipity - Urgent Taxis - The Bridge Pool Hall, Omagh - geograph.org.uk - 5559137"" by Kenneth Allen is licensed under CC BY-SA 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by-sa/2.0/.",,,unscored
e54d2505-407b-47bc-9246-e1fc07e1378c,https://upload.wikimedia.org/wikipedia/commons/e/eb/Temperance_Billiard_Hall%2C_Chelsea_01.JPG,https://commons.wikimedia.org/w/index.php?curid=35221761,"Temperance Billiard Hall, Chelsea 01",Edwardx,https://commons.wikimedia.org/wiki/User:Edwardx,by-sa,3.0,https://creativecommons.org/licenses/by-sa/3.0/,wikimedia,"""Temperance Billiard Hall, Chelsea 01"" by Edwardx is licensed under CC BY-SA 3.0. To view a copy of this license, visit https://creativecommons.org/licenses/by-sa/3.0/.",,,unscored
e5bcfa84-a37d-4cb7-932a-a4508c783457,https://upload.wikimedia.org/wikipedia/commons/f/fe/Billiards_balls.jpg,https://commons.wikimedia.org/w/index.php?curid=143793,Billiards balls,Andrzej Barabasz (Chepry),https://pl.wikipedia.org/wiki/Wikipedysta:Chepry,by-sa,3.0,https://creativecommons.org/licenses/by-sa/3.0/,wikimedia,"""Billiards balls"" by Andrzej Barabasz (Chepry) is licensed under CC BY-SA 3.0. To view a copy of this license, visit https://creativecommons.org/licenses/by-sa/3.0/.",,,unscored
e60ee71f-080c-453a-ab5f-438d6f33df1e,https://upload.wikimedia.org/wikipedia/commons/c/cf/Johann_Scherz.jpg,https://commons.wikimedia.org/w/index.php?curid=25075828,File:Johann Scherz.jpg,Dieter Haase,,by-sa,3.0,https://creativecommons.org/licenses/by-sa/3.0/,wikimedia,"""File:Johann Scherz.jpg"" by Dieter Haase is licensed under CC BY-SA 3.0. To view a copy of this license, visit https://creativecommons.org/licenses/by-sa/3.0/.",,,unscored
e6798d04-afb2-49c3-a5f4-550daca9c9f7,https://upload.wikimedia.org/wikipedia/commons/5/58/Handmade_Billiard_Table_Light.jpg,https://commons.wikimedia.org/w/index.php?curid=175280571,Handmade Billiard Table Light,Bunnyhoney70,https://commons.wikimedia.org/w/index.php?title=User:Bunnyhoney70&action=edit&redlink=1,by,4.0,https://creativecommons.org/licenses/by/4.0/,wikimedia,"""Handmade Billiard Table Light"" by Bunnyhoney70 is licensed under CC BY 4.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/4.0/.",,,unscored
e71a1d01-306a-4205-89cd-064ae6bc229e,https://upload.wikimedia.org/wikipedia/commons/c/c5/Vihorlat_Museum_in_Humenn%C3%A9_-_History_and_art_history_permanent_exhibition_-_Corridor_with_historical_billiard_table_and_staircase_on_the_upper_floor_of_the_manor_house_%28May_2011%29.jpg,https://commons.wikimedia.org/w/index.php?curid=192772914,Vihorlat Museum in Humenné - History and art history permanent exhibition - Corridor with historical billiard table and staircase on the upper floor of the manor house (May 2011),ZemplinTemplar,https://commons.wikimedia.org/wiki/User:ZemplinTemplar,by-sa,4.0,https://creativecommons.org/licenses/by-sa/4.0/,wikimedia,"""Vihorlat Museum in Humenné - History and art history permanent exhibition - Corridor with historical billiard table and staircase on the upper floor of the manor house (May 2011)"" by ZemplinTemplar is licensed under CC BY-SA 4.0. To view a copy of this license, visit https://creativecommons.org/licenses/by-sa/4.0/.",,,unscored
e721fcf1-97a0-4d46-864e-ce1aa152584e,https://upload.wikimedia.org/wikipedia/commons/9/93/2005_Virginia_State_9-Ball_Championship-Richmond_047.jpg,https://commons.wikimedia.org/w/index.php?curid=17632082,File:2005 Virginia State 9-Ball Championship-Richmond 047.jpg,RailbirdJAM,https://commons.wikimedia.org/w/index.php?title=User:RailbirdJAM&action=edit&redlink=1,by-sa,3.0,https://creativecommons.org/licenses/by-sa/3.0/,wikimedia,"""File:2005 Virginia State 9-Ball Championship-Richmond 047.jpg"" by RailbirdJAM is licensed under CC BY-SA 3.0. To view a copy of this license, visit https://creativecommons.org/licenses/by-sa/3.0/.",,,unscored
e790cd5a-5eb5-40b2-b04e-d18c6798284b,https://upload.wikimedia.org/wikipedia/commons/e/e2/Burnaby_eileen_dailly_pool_hall.jpg,https://commons.wikimedia.org/w/index.php?curid=23211802,Burnaby eileen dailly pool hall,Wakasui,https://commons.wikimedia.org/w/index.php?title=User:Wakasui&action=edit&redlink=1,cc0,1.0,https://creativecommons.org/publicdomain/zero/1.0/deed.en/,wikimedia,"""Burnaby eileen dailly pool hall"" by Wakasui is marked with CC0 1.0. To view the terms, visit https://creativecommons.org/publicdomain/zero/1.0/deed.en/.",,,unscored
e8b5d392-0ee7-4a78-a01e-86556485d71b,https://upload.wikimedia.org/wikipedia/commons/b/b1/Billiard_ball_comparison.jpg,https://commons.wikimedia.org/w/index.php?curid=3590157,Billiard ball comparison,SMcCandlish,https://commons.wikimedia.org/wiki/User:SMcCandlish,by-sa,4.0,https://creativecommons.org/licenses/by-sa/4.0/,wikimedia,"""Billiard ball comparison"" by SMcCandlish is licensed under CC BY-SA 4.0. To view a copy of this license, visit https://creativecommons.org/licenses/by-sa/4.0/.",,,unscored
e9a48725-24d0-475a-88e1-2b810cbfc804,https://upload.wikimedia.org/wikipedia/commons/d/d9/Shruthi_L_with_trophies.jpg,https://commons.wikimedia.org/w/index.php?curid=176942191,Shruthi L with trophies,BennyOnTheLoose,https://commons.wikimedia.org/wiki/User:BennyOnTheLoose,by,4.0,https://creativecommons.org/licenses/by/4.0/,wikimedia,"""Shruthi L with trophies"" by BennyOnTheLoose is licensed under CC BY 4.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/4.0/.",,,unscored
e9ed6890-aa83-4b98-aa66-0a2f5990cc9f,https://upload.wikimedia.org/wikipedia/commons/f/f7/Czechia-France_pools_game_at_the_2026_Olympics_26.jpg,https://commons.wikimedia.org/w/index.php?curid=184234500,Czechia-France pools game at the 2026 Olympics 26,Alex Sirac,https://commons.wikimedia.org/wiki/User:Exilexi,by,4.0,https://creativecommons.org/licenses/by/4.0/,wikimedia,"""Czechia-France pools game at the 2026 Olympics 26"" by Alex Sirac is licensed under CC BY 4.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/4.0/.",,,unscored
ea3e11d8-c10b-4a41-bf12-5513fff7984e,https://upload.wikimedia.org/wikipedia/commons/a/a3/Czechia-France_pools_game_at_the_2026_Olympics_05.jpg,https://commons.wikimedia.org/w/index.php?curid=184234290,Czechia-France pools game at the 2026 Olympics 05,Alex Sirac,https://commons.wikimedia.org/wiki/User:Exilexi,by,4.0,https://creativecommons.org/licenses/by/4.0/,wikimedia,"""Czechia-France pools game at the 2026 Olympics 05"" by Alex Sirac is licensed under CC BY 4.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/4.0/.",,,unscored
ea683645-de95-4612-83dc-e58a4c23eefc,https://upload.wikimedia.org/wikipedia/commons/8/83/Martin_Horn_%28billiard_player%29_3-Cushion_European_Championship_Istanbul_2012-01.JPG,https://commons.wikimedia.org/w/index.php?curid=20071125,File:Martin Horn (billiard player) 3-Cushion European Championship Istanbul 2012-01.JPG,Martin Horn,,by-sa,3.0,https://creativecommons.org/licenses/by-sa/3.0/,wikimedia,"""File:Martin Horn (billiard player) 3-Cushion European Championship Istanbul 2012-01.JPG"" by Martin Horn is licensed under CC BY-SA 3.0. To view a copy of this license, visit https://creativecommons.org/licenses/by-sa/3.0/.",,,unscored
eb7bda51-69c9-45b7-a564-e6aa799dc2f4,https://upload.wikimedia.org/wikipedia/commons/c/c5/Olympic_Club_Hotel_-_shooting_pool_01.jpg,https://commons.wikimedia.org/w/index.php?curid=21180989,Olympic Club Hotel - shooting pool 01,Joe Mabel,https://commons.wikimedia.org/wiki/User:Jmabel,by-sa,3.0,https://creativecommons.org/licenses/by-sa/3.0/,wikimedia,"""Olympic Club Hotel - shooting pool 01"" by Joe Mabel is licensed under CC BY-SA 3.0. To view a copy of this license, visit https://creativecommons.org/licenses/by-sa/3.0/.",,,unscored
ebb83a32-0701-4b85-a49e-e17ff7d7cdd5,https://upload.wikimedia.org/wikipedia/commons/e/ee/Billiards_table_of_Taghiyev.jpg,https://commons.wikimedia.org/w/index.php?curid=30939965,Billiards table of Taghiyev,Interfase,https://commons.wikimedia.org/wiki/User:Interfase,by-sa,3.0,https://creativecommons.org/licenses/by-sa/3.0/,wikimedia,"""Billiards table of Taghiyev"" by Interfase is licensed under CC BY-SA 3.0. To view a copy of this license, visit https://creativecommons.org/licenses/by-sa/3.0/.",,,unscored
ebca0a8d-f595-4c57-8fa0-7234b70b68c1,https://upload.wikimedia.org/wikipedia/commons/c/c1/Pool_table_gaming.jpg,https://commons.wikimedia.org/w/index.php?curid=76816991,Pool table gaming,PhilipFulu,https://commons.wikimedia.org/w/index.php?title=User:PhilipFulu&action=edit&redlink=1,by-sa,4.0,https://creativecommons.org/licenses/by-sa/4.0/,wikimedia,"""Pool table gaming"" by PhilipFulu is licensed under CC BY-SA 4.0. To view a copy of this license, visit https://creativecommons.org/licenses/by-sa/4.0/.",,,unscored
ebe6a018-83ea-4559-b5c1-a90f2b390675,https://upload.wikimedia.org/wikipedia/commons/5/5f/Oliver_Ortmann.JPG,https://commons.wikimedia.org/w/index.php?curid=5021794,Oliver Ortmann,Sebastian Voigt; upload by Tmv23,https://commons.wikimedia.org/wiki/User:Tmv23,by,3.0,https://creativecommons.org/licenses/by/3.0/,wikimedia,"""Oliver Ortmann"" by Sebastian Voigt; upload by Tmv23 is licensed under CC BY 3.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/3.0/.",,,unscored
ec029c8e-953b-4bb1-ae19-75cb53112dad,https://upload.wikimedia.org/wikipedia/commons/4/42/DFC_1079_A_player_lines_up_a_precise_shot_at_a_pool_table_under_colorful_bar_lights_while_an_opponent_watches_from_the_background.jpg,https://commons.wikimedia.org/w/index.php?curid=194793968,DFC 1079 A player lines up a precise shot at a pool table under colorful bar lights while an opponent watches from the background,PattayaPatrol,https://www.flickr.com/people/PattayaPatrol,by-sa,4.0,https://creativecommons.org/licenses/by-sa/4.0/,wikimedia,"""DFC 1079 A player lines up a precise shot at a pool table under colorful bar lights while an opponent watches from the background"" by PattayaPatrol is licensed under CC BY-SA 4.0. To view a copy of this license, visit https://creativecommons.org/licenses/by-sa/4.0/.",,,unscored
ec3ec085-f204-42fb-8570-28694217dda7,https://upload.wikimedia.org/wikipedia/commons/7/7e/Pool_game_playing_at_Tlokweng_Border_gate_mall.jpg,https://commons.wikimedia.org/w/index.php?curid=147434792,Pool game playing at Tlokweng Border gate mall,01teseletso,https://commons.wikimedia.org/w/index.php?title=User:01teseletso&action=edit&redlink=1,by-sa,4.0,https://creativecommons.org/licenses/by-sa/4.0/,wikimedia,"""Pool game playing at Tlokweng Border gate mall"" by 01teseletso is licensed under CC BY-SA 4.0. To view a copy of this license, visit https://creativecommons.org/licenses/by-sa/4.0/.",,,unscored
ec68f062-326a-4802-ba07-04893c0577e7,https://upload.wikimedia.org/wikipedia/commons/8/8a/Jeanette_Lee%2C_2008_%28cropped%29.jpg,https://commons.wikimedia.org/w/index.php?curid=75498758,"File:Jeanette Lee, 2008 (cropped).jpg",KIYOUNG KIM,https://www.flickr.com/people/91077831@N00,by,2.0,https://creativecommons.org/licenses/by/2.0/,wikimedia,"""File:Jeanette Lee, 2008 (cropped).jpg"" by KIYOUNG KIM is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/.",,,unscored
ec71529c-9591-4bf4-ba00-50094e6521bc,https://upload.wikimedia.org/wikipedia/commons/b/bf/Yukio_Akagariyama-pool_player.jpg,https://commons.wikimedia.org/w/index.php?curid=19979748,File:Yukio Akagariyama-pool player.jpg,Tiptoes,,by-sa,3.0,https://creativecommons.org/licenses/by-sa/3.0/,wikimedia,"""File:Yukio Akagariyama-pool player.jpg"" by Tiptoes is licensed under CC BY-SA 3.0. To view a copy of this license, visit https://creativecommons.org/licenses/by-sa/3.0/.",,,unscored
